showtimeId,movieTitle,theaterName,localDate,localTime,totalSeats,availableSeats,ticketPrice
1228,Friend west anyone,Jones Inc Cinemas,2026-09-06,13:00:00,150,147,16.81
1229,Wife article technology child,"Mckee, Gardner and Davenport Cinemas",2026-07-28,16:00:00,250,241,10.94
1230,Play resource by,"Lewis, Jordan and Young Cinemas",2026-06-28,13:00:00,250,218,9.57
1231,Machine value television,Burns-Nguyen Cinemas,2026-06-28,16:00:00,300,295,20.27
1232,Trouble safe,"Dorsey, Reyes and Dunn Cinemas",2026-08-29,21:30:00,150,135,12.85
1233,Charge a,Buchanan LLC Cinemas,2026-07-30,13:00:00,250,229,17.07
1234,Movie management,"Wheeler, Rocha and Rodriguez Cinemas",2026-09-06,16:00:00,120,109,19.3
1235,Industry clearly trade,"Walker, Turner and Brown Cinemas",2026-06-26,10:00:00,150,142,12.72
1236,Close ground green,"Vargas, Taylor and Hunt Cinemas",2026-07-03,19:00:00,80,70,20.07
1237,Receive plan across,Lee-Weeks Cinemas,2026-07-23,10:00:00,100,90,14.61
1238,Campaign wall,"Ho, Little and Leon Cinemas",2026-07-03,19:00:00,80,68,16.5
1239,Structure behind somebody,Reid-Miller Cinemas,2026-07-01,19:00:00,200,192,10.44
1240,Type plan,Avila LLC Cinemas,2026-07-16,19:00:00,100,83,12.98
1241,Actually help,Wilson-Jones Cinemas,2026-08-31,13:00:00,300,289,22.85
1242,Nearly section,"Carrillo, Henderson and Matthews Cinemas",2026-08-25,16:00:00,100,86,23.62
1243,Meeting enter no,Coleman-Long Cinemas,2026-07-13,16:00:00,120,113,20.71
1244,Push price should,Anderson-Silva Cinemas,2026-07-20,16:00:00,100,82,8.46
1245,Type part,Peterson-Mullins Cinemas,2026-08-23,13:00:00,100,98,9.27
1246,Apply reduce,Diaz-Jimenez Cinemas,2026-06-23,13:00:00,120,113,18.11
1247,Ago man ground consider,Brown Inc Cinemas,2026-06-23,21:30:00,120,108,24.73
1248,What no,Hill and Sons Cinemas,2026-09-03,19:00:00,200,196,10.2
1249,Coach news,"Kennedy, Cohen and Pennington Cinemas",2026-07-25,10:00:00,80,71,17.14
1250,Activity,"Black, Collins and Powell Cinemas",2026-07-30,21:30:00,120,116,12.54
1251,Create east according,Peterson-Beard Cinemas,2026-08-27,21:30:00,180,177,17.07
1252,Then single,"Castro, Garcia and Daniels Cinemas",2026-07-28,13:00:00,100,89,13.55
1253,Ten sister resource,"Hatfield, Edwards and Brown Cinemas",2026-08-15,21:30:00,80,80,12.88
1254,Try think,Smith-Jones Cinemas,2026-08-03,16:00:00,80,72,24.43
1255,Modern talk financial,Ramirez Inc Cinemas,2026-08-05,13:00:00,180,179,18.47
1256,Body whom,"Mcdonald, Lee and Rodriguez Cinemas",2026-08-17,13:00:00,250,234,15.75
1257,Human into,Gonzalez-Mccarthy Cinemas,2026-07-14,21:30:00,150,138,9.83
1258,Hear rise,Hill and Sons Cinemas,2026-07-04,16:00:00,100,87,10.22
1259,Suggest job,"Carrillo, Henderson and Matthews Cinemas",2026-08-10,13:00:00,80,61,24.14
1260,Might short player,Casey-Romero Cinemas,2026-07-31,10:00:00,300,288,9.39
1261,College economy,Atkinson-Nelson Cinemas,2026-07-19,13:00:00,100,88,19.03
1262,Production open,Johnson Inc Cinemas,2026-06-26,19:00:00,150,127,9.54
1263,Down institution,Vaughn Inc Cinemas,2026-08-15,21:30:00,250,243,14.11
1264,Themselves machine,Mendoza Group Cinemas,2026-07-08,19:00:00,300,296,19.36
1265,Trouble personal,Marshall Group Cinemas,2026-09-04,19:00:00,300,281,17.54
1266,Indicate big,Mclean Group Cinemas,2026-07-02,19:00:00,300,291,18.93
1267,Hit adult example,Whitney-Flores Cinemas,2026-08-31,21:30:00,180,159,12.39
1268,Prove environmental,Singleton-King Cinemas,2026-08-17,21:30:00,200,192,12.59
1269,Network work,"Cox, Chavez and Davis Cinemas",2026-07-21,21:30:00,80,71,22.94
1270,Road gun,Whitehead-Hernandez Cinemas,2026-08-01,16:00:00,80,67,17.51
1271,Allow tree miss,"Russell, Meyer and Smith Cinemas",2026-06-24,21:30:00,100,91,20.67
1272,Industry language,Schneider LLC Cinemas,2026-08-17,13:00:00,120,120,14.52
1273,Mouth enough,Knight Group Cinemas,2026-07-11,21:30:00,200,185,24.51
1274,Service know,Berger Ltd Cinemas,2026-08-07,10:00:00,200,177,17.3
1275,Movement car as responsibility,Bradley-Novak Cinemas,2026-07-18,13:00:00,100,79,12.23
1276,Share let,Carroll-Morris Cinemas,2026-07-05,13:00:00,100,83,15.56
1277,Interesting tax,Price-Lee Cinemas,2026-08-11,16:00:00,180,179,22.69
1278,Before cup word,Flores Ltd Cinemas,2026-07-29,21:30:00,180,175,12.67
1279,Exist upon,"Martinez, Rose and Jackson Cinemas",2026-09-04,21:30:00,250,238,24.64
1280,Drop,Lee PLC Cinemas,2026-07-01,16:00:00,300,279,20.84
1281,Throw discover recognize,Medina LLC Cinemas,2026-07-17,13:00:00,150,125,16.92
1282,Institution anyone significant,Gallegos-Turner Cinemas,2026-06-25,21:30:00,80,69,16.24
1283,History admit yard example,"Kennedy, Mueller and Aguirre Cinemas",2026-09-06,21:30:00,300,298,11.98
1284,Wrong social force,Weaver-Thompson Cinemas,2026-08-09,21:30:00,80,60,23.09
1285,Laugh not since,"Nguyen, Marsh and Beck Cinemas",2026-07-19,13:00:00,120,115,8.84
1286,Wait positive,Atkinson-Nelson Cinemas,2026-08-14,10:00:00,300,294,24.87
1287,Rock around,"Arnold, Carroll and Gutierrez Cinemas",2026-07-23,10:00:00,100,89,9.24
1288,Agreement outside night,Spears Ltd Cinemas,2026-08-28,13:00:00,120,101,8.88
1289,Him believe fire,Wilson Inc Cinemas,2026-08-25,21:30:00,250,242,23.87
1290,Party,Roth Ltd Cinemas,2026-06-30,13:00:00,200,194,24.22
1291,Although play position,Martinez LLC Cinemas,2026-07-28,16:00:00,100,80,13.27
1292,Next include manager,"Alexander, Cobb and Garcia Cinemas",2026-07-21,19:00:00,100,81,24.95
1293,Drop,Moran PLC Cinemas,2026-08-13,10:00:00,250,240,11.95
1294,Might them daughter,"Howard, Townsend and Hayes Cinemas",2026-07-20,10:00:00,200,195,18.36
1295,White coach fine,"Diaz, Hill and Becker Cinemas",2026-08-01,21:30:00,180,175,18.83
1296,Treatment senior,Valdez-Jacobs Cinemas,2026-08-26,19:00:00,120,110,16.86
1297,Cut group few,Patterson-Lawrence Cinemas,2026-08-17,16:00:00,100,82,18.43
1298,Might then increase dark,"Smith, Beard and Taylor Cinemas",2026-07-11,21:30:00,180,171,12.16
1299,Go face very language,Castro and Sons Cinemas,2026-08-14,21:30:00,150,130,15.16
1300,Challenge easy,Brown LLC Cinemas,2026-08-16,10:00:00,180,160,13.55
1301,Hear chance,"Perry, May and Liu Cinemas",2026-06-29,16:00:00,120,105,23.0
1302,Camera be around,"Duarte, Smith and Caldwell Cinemas",2026-08-03,10:00:00,250,241,13.77
1303,During provide another,Henderson LLC Cinemas,2026-08-10,21:30:00,300,297,11.28
1304,By increase few,Castillo Group Cinemas,2026-07-29,13:00:00,200,194,18.3
1305,Leader,Hernandez Ltd Cinemas,2026-08-25,16:00:00,200,189,13.8
1306,Man any bill,Schneider LLC Cinemas,2026-09-06,10:00:00,250,248,9.27
1307,Ball great,"Thomas, White and Jensen Cinemas",2026-08-13,16:00:00,100,71,12.75
1308,Staff,"Boyd, Ellis and Maynard Cinemas",2026-07-31,16:00:00,100,87,22.88
1309,Strategy pressure other,Weber-Richards Cinemas,2026-06-27,16:00:00,150,138,12.55
1310,Significant free,"Marshall, Murray and Miller Cinemas",2026-08-18,10:00:00,200,184,23.21
1311,A,"Alvarez, Pierce and Baker Cinemas",2026-07-19,21:30:00,100,94,18.42
1312,Hair,"Howard, Townsend and Hayes Cinemas",2026-09-06,10:00:00,120,112,18.92
1313,Maintain care,White LLC Cinemas,2026-08-15,13:00:00,120,102,21.8
1314,Help expect,Grant-Anderson Cinemas,2026-08-05,16:00:00,100,93,10.01
1315,Learn,"Weiss, Cole and Preston Cinemas",2026-06-28,13:00:00,100,88,8.84
1316,Late medical moment,Moran PLC Cinemas,2026-07-17,16:00:00,80,74,14.8
1317,Drop,Green-Ewing Cinemas,2026-08-23,10:00:00,180,167,13.96
1318,Think,Santos-Roach Cinemas,2026-06-29,16:00:00,150,139,18.51
1319,Option provide fly,Newman-Brown Cinemas,2026-08-24,13:00:00,180,174,16.52
1320,Service hope value,Solis-Edwards Cinemas,2026-08-28,19:00:00,120,105,18.16
1321,Report do question,White Inc Cinemas,2026-06-30,10:00:00,150,135,14.39
1322,Cover others,Hill Inc Cinemas,2026-07-19,10:00:00,150,126,17.98
1323,Early,Watson-Chan Cinemas,2026-08-25,21:30:00,200,191,13.84
1324,Join threat most,"Bray, Nicholson and Walker Cinemas",2026-07-07,19:00:00,80,74,21.76
1325,Sit local,"Sanders, Leblanc and Maldonado Cinemas",2026-08-17,19:00:00,80,75,13.27
1326,Mrs mouth different,Medina Group Cinemas,2026-07-08,19:00:00,100,88,22.15
1327,Rise kitchen,"Caldwell, Stevenson and Joseph Cinemas",2026-08-03,10:00:00,300,287,17.68
1328,Treatment ahead,"Murphy, Lee and Garcia Cinemas",2026-07-07,13:00:00,80,80,18.01
1329,Class laugh year,"Murphy, Lee and Garcia Cinemas",2026-08-26,21:30:00,100,97,24.66
1330,Side also model do,"Travis, Larson and Dodson Cinemas",2026-08-26,10:00:00,180,180,23.64
1331,Federal tend,Rodriguez-Garcia Cinemas,2026-08-13,13:00:00,100,95,16.04
1332,Along think race,Watson-Chan Cinemas,2026-07-20,16:00:00,100,94,9.2
1333,Type leg including,Warren Ltd Cinemas,2026-07-24,19:00:00,200,188,21.55
1334,Ever tonight interesting,"Weiss, Cole and Preston Cinemas",2026-07-21,10:00:00,300,286,9.55
1335,Compare,Mullins-Johnston Cinemas,2026-08-07,13:00:00,80,70,21.91
1336,Air parent,"Russell, Mercer and Patterson Cinemas",2026-08-12,10:00:00,250,242,9.38
1337,Pay across stage,"Wallace, Perkins and Johnson Cinemas",2026-08-19,16:00:00,180,175,20.6
1338,About book partner,"Levy, Franco and Hoffman Cinemas",2026-06-26,21:30:00,180,172,13.48
1339,National notice,Gonzalez-Mccarthy Cinemas,2026-08-22,10:00:00,120,116,16.47
1340,Blue require lot,Clark Inc Cinemas,2026-08-07,10:00:00,180,173,8.75
1341,Total,"Bray, Nicholson and Walker Cinemas",2026-08-01,21:30:00,200,191,12.13
1342,Write oil on,Scott-Miller Cinemas,2026-07-11,16:00:00,80,71,8.0
1343,Through itself,Sims-Padilla Cinemas,2026-07-07,16:00:00,80,71,22.92
1344,Take special rate ahead,Harrison-Leach Cinemas,2026-07-18,19:00:00,150,140,20.24
1345,Price production,"Phillips, Walters and Evans Cinemas",2026-08-11,16:00:00,200,197,24.37
1346,Energy find side,"Whitney, Mayo and Clark Cinemas",2026-09-06,13:00:00,200,193,10.69
1347,Nor occur,Johnson and Sons Cinemas,2026-08-18,16:00:00,80,77,20.27
1348,Baby dog food,"Stevens, Norris and Smith Cinemas",2026-09-02,16:00:00,300,278,22.8
1349,Serve successful behavior develop,Fitzgerald-Scott Cinemas,2026-08-27,10:00:00,200,180,19.25
1350,Along rule,Carney Group Cinemas,2026-07-06,10:00:00,100,77,13.05
1351,Discussion enjoy,Bell-Jordan Cinemas,2026-08-07,19:00:00,100,86,20.16
1352,Hard budget,"Chen, Faulkner and Casey Cinemas",2026-06-30,19:00:00,250,239,8.83
1353,Through,"Medina, Miller and Yates Cinemas",2026-09-04,19:00:00,250,247,17.78
1354,Far bank sea,Mullins-Johnston Cinemas,2026-08-27,13:00:00,200,196,19.18
1355,Table mission forward,"Howard, Townsend and Hayes Cinemas",2026-08-21,19:00:00,120,111,19.46
1356,Can this scientist,"Foster, Smith and Grimes Cinemas",2026-07-31,13:00:00,100,95,23.68
1357,Feeling campaign land huge,Anderson Group Cinemas,2026-08-07,13:00:00,150,134,17.45
1358,World candidate,Wood-Watson Cinemas,2026-07-02,16:00:00,80,78,12.58
1359,Space type eye,Chang Ltd Cinemas,2026-09-04,19:00:00,300,268,19.23
1360,Major speech where idea,Mccoy-Alvarado Cinemas,2026-08-26,21:30:00,150,139,22.83
1361,Mrs student,Williams-Mckenzie Cinemas,2026-06-27,16:00:00,180,166,10.61
1362,Plan low,Whitehead-Hernandez Cinemas,2026-06-23,13:00:00,150,148,17.51
1363,At trip,Reed Group Cinemas,2026-07-29,10:00:00,180,163,10.79
1364,Put free,Wilson-Williams Cinemas,2026-08-29,13:00:00,80,75,24.16
1365,Along particularly sure,Gonzalez LLC Cinemas,2026-07-14,10:00:00,250,239,14.69
1366,Allow couple,Villarreal and Sons Cinemas,2026-08-05,19:00:00,100,86,10.26
1367,Career break,"Braun, Mays and Martinez Cinemas",2026-07-06,10:00:00,150,136,9.99
1368,Though effort policy,"Castro, Irwin and Rodriguez Cinemas",2026-08-25,10:00:00,250,250,16.68
1369,Tax write,Castillo Group Cinemas,2026-07-02,16:00:00,200,194,14.29
1370,Quite rise,Clements PLC Cinemas,2026-08-13,19:00:00,200,185,10.47
1371,Across should,"Young, Shaw and Jenkins Cinemas",2026-07-01,21:30:00,150,136,8.16
1372,Month matter worker,"Bennett, Williams and Klein Cinemas",2026-08-10,10:00:00,200,183,10.84
1373,Food leave,"Gaines, Smith and Evans Cinemas",2026-07-14,13:00:00,300,286,17.86
1374,Already wish,Adams PLC Cinemas,2026-08-26,21:30:00,100,100,12.14
1375,Establish discover,"Johnson, Lynch and Morton Cinemas",2026-09-06,16:00:00,120,116,10.02
1376,Budget interview,"Bauer, Frazier and Sellers Cinemas",2026-07-01,13:00:00,100,78,20.1
1377,Own single,Edwards and Sons Cinemas,2026-07-20,13:00:00,80,71,17.32
1378,Probably paper,"Doyle, Nelson and Vaughn Cinemas",2026-07-08,19:00:00,120,110,9.49
1379,Special place big plan,Roth PLC Cinemas,2026-07-17,13:00:00,200,194,9.16
1380,Meet both at,"Robinson, Jones and Welch Cinemas",2026-07-03,13:00:00,120,109,12.92
1381,Themselves sing visit enter,Wilson Inc Cinemas,2026-08-18,16:00:00,120,109,19.47
1382,Recent have,Howe Inc Cinemas,2026-07-03,10:00:00,100,91,18.99
1383,Where leader its,Sharp Ltd Cinemas,2026-08-06,21:30:00,80,70,19.32
1384,Firm court majority,Willis LLC Cinemas,2026-06-27,16:00:00,120,115,18.93
1385,Computer important,"Wright, Mcknight and Stephens Cinemas",2026-08-19,13:00:00,300,300,11.19
1386,Purpose according we,Richardson Ltd Cinemas,2026-08-28,13:00:00,200,184,14.05
1387,Name family,Gallegos-Turner Cinemas,2026-07-03,21:30:00,180,179,23.12
1388,Evidence protect,"Freeman, Hall and Allison Cinemas",2026-08-01,16:00:00,200,175,11.39
1389,Think find,"Gonzalez, Santos and Gardner Cinemas",2026-09-05,16:00:00,250,239,23.56
1390,Mind point game,Gibson Ltd Cinemas,2026-08-17,10:00:00,120,91,8.07
1391,Safe once,"Case, Adams and Olson Cinemas",2026-06-27,19:00:00,80,72,18.15
1392,Affect else claim,"Smith, Schroeder and Oconnor Cinemas",2026-09-06,16:00:00,120,111,22.44
1393,Practice,Nichols-Lam Cinemas,2026-08-29,16:00:00,80,53,11.67
1394,Project use dog,"Haas, Richardson and Lee Cinemas",2026-07-20,16:00:00,150,142,22.35
1395,Section half,"Cruz, Fowler and Haynes Cinemas",2026-06-26,13:00:00,100,88,24.25
1396,Leg,"Gonzales, Smith and Davis Cinemas",2026-08-29,16:00:00,180,167,13.2
1397,Back building,"Thomas, Becker and Mills Cinemas",2026-07-20,10:00:00,100,89,8.1
1398,Among among,Villarreal and Sons Cinemas,2026-07-28,21:30:00,80,67,11.24
1399,Agreement every,"Martin, Jordan and Edwards Cinemas",2026-06-27,13:00:00,80,69,15.53
1400,Choice act generation,Mccarthy-Kelly Cinemas,2026-07-06,21:30:00,300,296,13.84
1401,Oil,Lynch LLC Cinemas,2026-08-17,10:00:00,180,168,18.57
1402,Top relationship visit,Bean-Evans Cinemas,2026-08-05,19:00:00,300,290,8.65
1403,All defense,Williams Ltd Cinemas,2026-08-01,13:00:00,150,141,19.77
1404,Expect production,Davis Inc Cinemas,2026-08-26,13:00:00,100,82,17.59
1405,Their per poor,Smith Ltd Cinemas,2026-09-02,10:00:00,180,144,16.98
1406,Capital consumer own,Hunter Group Cinemas,2026-09-03,19:00:00,150,141,17.31
1407,Father reason,Owens-Mayer Cinemas,2026-07-18,19:00:00,80,75,14.32
1408,Own modern oil,Wright Group Cinemas,2026-06-30,19:00:00,150,144,18.68
1409,Where,"Nichols, Glover and Knox Cinemas",2026-07-23,19:00:00,250,238,21.11
1410,Administration fish,Jones Inc Cinemas,2026-08-04,13:00:00,250,240,19.89
1411,Purpose current,Robinson-Gay Cinemas,2026-08-22,21:30:00,180,171,11.49
1412,Character lay where bill,Mcdonald-Taylor Cinemas,2026-09-03,21:30:00,120,109,23.12
1413,Either finish system,Newton PLC Cinemas,2026-06-26,10:00:00,80,66,16.21
1414,Discover relate,"Martin, Cervantes and Stokes Cinemas",2026-07-13,21:30:00,300,284,14.45
1415,Act indicate conference,"Arnold, Vargas and Ramirez Cinemas",2026-08-30,16:00:00,200,181,16.06
1416,In wide,Sherman-Munoz Cinemas,2026-08-28,19:00:00,300,296,10.6
1417,Than bit traditional,"Wolfe, Chavez and Mcbride Cinemas",2026-09-04,21:30:00,100,85,22.75
1418,Guy fight service,Davis-Phelps Cinemas,2026-06-24,10:00:00,80,72,19.2
1419,View rich brother,Harrington Group Cinemas,2026-08-11,16:00:00,250,237,8.29
1420,Safe join,Jimenez Ltd Cinemas,2026-08-27,10:00:00,100,87,11.2
1421,Or task local,"Taylor, Morales and Fuller Cinemas",2026-07-13,19:00:00,80,74,16.49
1422,Policy,"Boyd, Ellis and Maynard Cinemas",2026-08-20,21:30:00,80,69,18.13
1423,Or fall forward institution,"Dorsey, Reyes and Dunn Cinemas",2026-07-30,21:30:00,250,239,11.34
1424,Natural here short,Jones-Taylor Cinemas,2026-06-25,21:30:00,80,54,24.41
1425,Difficult pattern,Arellano and Sons Cinemas,2026-07-02,21:30:00,120,111,19.31
1426,Practice organization which ready,"Warner, Baker and Campbell Cinemas",2026-08-24,21:30:00,80,61,13.25
1427,Truth over western best,Lynn Group Cinemas,2026-07-18,10:00:00,180,179,14.86
1428,Start view,Gibson-Gardner Cinemas,2026-07-30,13:00:00,300,291,21.96
1429,Computer generation although matter,Long Inc Cinemas,2026-08-16,16:00:00,100,99,18.2
1430,Reveal study bad,"Hernandez, Cuevas and Webb Cinemas",2026-07-01,21:30:00,100,79,11.65
1431,Both gas food,Allen-Sanchez Cinemas,2026-07-02,16:00:00,250,246,13.39
1432,Everyone time,Robertson-Hays Cinemas,2026-07-24,16:00:00,100,99,15.11
1433,Store although cause,Rodriguez Group Cinemas,2026-08-11,16:00:00,100,85,16.56
1434,But issue everything,Moyer-Ramirez Cinemas,2026-06-27,16:00:00,180,174,13.92
1435,But star sense,Kim-George Cinemas,2026-07-27,16:00:00,200,200,17.94
1436,Wear participant president,Robinson-Goodwin Cinemas,2026-06-29,10:00:00,200,185,23.3
1437,Certain,"Wong, Dawson and Martin Cinemas",2026-08-20,21:30:00,250,245,13.78
1438,Whom suffer economy,Riley PLC Cinemas,2026-09-02,19:00:00,80,68,8.39
1439,So,Clarke-Ramirez Cinemas,2026-09-01,21:30:00,150,146,13.26
1440,Investment job environment,Cervantes PLC Cinemas,2026-07-30,19:00:00,200,179,17.76
1441,Decide sister general,Knox and Sons Cinemas,2026-09-05,19:00:00,100,86,24.66
1442,Over charge,White-Jackson Cinemas,2026-07-26,21:30:00,100,94,16.76
1443,Alone institution education,Rojas Inc Cinemas,2026-08-26,21:30:00,150,138,15.09
1444,Character minute,Wright Group Cinemas,2026-07-15,10:00:00,150,136,23.04
1445,Cover defense,Wilson-Williams Cinemas,2026-08-21,13:00:00,180,174,10.48
1446,When,Colon LLC Cinemas,2026-07-27,19:00:00,300,284,12.92
1447,Describe apply up,Fleming Ltd Cinemas,2026-08-01,21:30:00,80,72,9.68
1448,Pm her yes,"Ellis, Ortega and Andrade Cinemas",2026-08-17,19:00:00,300,292,23.32
1449,Box thing,Martinez and Sons Cinemas,2026-08-04,13:00:00,150,138,10.16
1450,Tonight provide newspaper,"Jordan, Murphy and Sanchez Cinemas",2026-06-25,16:00:00,200,198,18.2
1451,Deep theory contain world,Parsons-Allen Cinemas,2026-08-04,16:00:00,80,72,22.45
1452,Clear far,"Gonzales, Short and Weaver Cinemas",2026-07-07,19:00:00,100,94,15.84
1453,Carry available,"Davis, Mays and Douglas Cinemas",2026-08-01,21:30:00,180,172,15.23
1454,Perhaps across specific,"Medina, Miller and Yates Cinemas",2026-08-30,19:00:00,150,133,8.45
1455,Soldier watch still old,"Greene, Rogers and Haley Cinemas",2026-08-14,10:00:00,120,111,12.29
1456,Without thank land,Villarreal-Jackson Cinemas,2026-08-24,16:00:00,250,248,23.28
1457,Against cut establish door,Rodriguez-Miller Cinemas,2026-09-05,13:00:00,100,93,11.69
1458,Sure voice on,Gibson-Thomas Cinemas,2026-07-25,21:30:00,180,158,17.85
1459,Way former affect network,"Kennedy, Cohen and Pennington Cinemas",2026-07-26,21:30:00,120,106,8.8
1460,Suggest,"Guerrero, Watson and Perry Cinemas",2026-07-06,19:00:00,150,139,19.54
1461,Music oil among population,Lynch LLC Cinemas,2026-07-17,13:00:00,180,160,17.92
1462,Toward right,Duke-Schultz Cinemas,2026-08-01,19:00:00,80,69,8.88
1463,Know never,Turner Inc Cinemas,2026-06-28,19:00:00,200,182,20.85
1464,Himself or great,"Bennett, Williams and Klein Cinemas",2026-08-14,10:00:00,180,166,22.96
1465,Born dream,"Compton, Owens and Decker Cinemas",2026-06-30,16:00:00,250,225,19.11
1466,So head north,"Salazar, Miller and Arnold Cinemas",2026-06-26,19:00:00,80,79,20.58
1467,Bill argue,"Thomas, Becker and Mills Cinemas",2026-06-23,13:00:00,250,250,12.92
1468,Year free long,Sherman-Munoz Cinemas,2026-07-15,13:00:00,100,96,11.86
1469,Left song medical,"Phelps, Montoya and Barnett Cinemas",2026-06-29,16:00:00,250,237,15.52
1470,Help analysis view,Orr-Miranda Cinemas,2026-07-29,21:30:00,250,221,20.08
1471,Cell phone card,Wright-Davis Cinemas,2026-08-22,13:00:00,100,82,17.36
1472,Focus listen,"Smith, Yang and Ford Cinemas",2026-07-13,21:30:00,180,165,16.36
1473,Hundred stage however,"Harper, Thomas and Turner Cinemas",2026-07-30,21:30:00,80,74,11.33
1474,Cultural over,"Clark, Park and Reed Cinemas",2026-07-19,16:00:00,250,234,10.68
1475,Improve fish fact,Knight Group Cinemas,2026-07-28,19:00:00,100,98,15.05
1476,Six writer great able,"Stevens, Norris and Smith Cinemas",2026-08-29,19:00:00,200,195,23.64
1477,Prevent,Anderson-Rios Cinemas,2026-07-29,16:00:00,300,300,17.64
1478,Apply because tell,Wyatt Ltd Cinemas,2026-06-24,10:00:00,180,171,23.72
1479,She live,"Bailey, Armstrong and Campbell Cinemas",2026-07-05,10:00:00,100,90,8.46
1480,Fact watch safe father,"James, Atkins and Alexander Cinemas",2026-08-25,10:00:00,250,224,16.8
1481,Culture Democrat,"Larson, Daniels and James Cinemas",2026-07-28,10:00:00,100,87,21.77
1482,Tell alone floor,Nolan Group Cinemas,2026-08-08,10:00:00,250,239,9.52
1483,Personal nearly else,Martinez and Sons Cinemas,2026-06-27,21:30:00,100,89,22.19
1484,Benefit so,Shah PLC Cinemas,2026-08-12,13:00:00,200,193,24.3
1485,Summer machine,Davis-Williams Cinemas,2026-07-08,19:00:00,180,175,20.13
1486,Child analysis,Page-Jacobs Cinemas,2026-08-23,10:00:00,150,145,16.86
1487,Actually meet,"Hatfield, Edwards and Brown Cinemas",2026-08-27,21:30:00,300,286,14.49
1488,Wonder,Krueger PLC Cinemas,2026-06-26,21:30:00,180,178,12.32
1489,Letter tough site,Williams-Harmon Cinemas,2026-08-31,10:00:00,120,108,12.4
1490,Drop tend current,Nelson and Sons Cinemas,2026-09-04,10:00:00,100,80,10.3
1491,To much however create,Howe Inc Cinemas,2026-07-10,19:00:00,150,132,16.65
1492,Ball parent,"Arnold, Thomas and Moss Cinemas",2026-06-26,10:00:00,150,141,23.68
1493,Move fill another,"Li, Jensen and Vazquez Cinemas",2026-07-30,16:00:00,150,131,13.28
1494,Particular we,Johnson-Nelson Cinemas,2026-08-24,19:00:00,120,109,17.72
1495,Note,"Meyers, Farrell and Miller Cinemas",2026-06-24,13:00:00,200,192,8.9
1496,Information war letter,"Carroll, Choi and Collier Cinemas",2026-09-04,19:00:00,180,155,12.3
1497,House amount present,"Miller, Hansen and Salas Cinemas",2026-06-27,13:00:00,120,107,17.01
1498,Serious,Miller-Young Cinemas,2026-08-07,19:00:00,150,136,11.91
1499,Relate affect,Carter-Johnson Cinemas,2026-07-08,19:00:00,200,190,11.81
1500,On collection,"Clark, Park and Reed Cinemas",2026-08-03,10:00:00,120,108,24.67
1501,Else traditional,"Stevens, Norris and Smith Cinemas",2026-08-28,21:30:00,250,239,21.13
1502,Here forget,"Coleman, Vega and Richmond Cinemas",2026-07-06,13:00:00,250,246,21.29
1503,Speak pay and,Mccarthy-Hobbs Cinemas,2026-07-19,13:00:00,300,289,17.93
1504,Program difficult represent,"Williams, Mccoy and Cook Cinemas",2026-07-18,13:00:00,180,166,23.52
1505,Treatment entire purpose,Ayala-Collins Cinemas,2026-06-28,10:00:00,200,194,19.12
1506,Manage age foreign,Herman-Martin Cinemas,2026-06-25,21:30:00,300,292,24.88
1507,Attorney face,Smith Ltd Cinemas,2026-07-05,10:00:00,180,170,13.76
1508,Wonder peace ability,Villa Group Cinemas,2026-07-18,19:00:00,200,184,23.04
1509,Join create unit,Bradley-Novak Cinemas,2026-07-01,10:00:00,80,54,12.48
1510,Music future treatment,Jackson-Campbell Cinemas,2026-07-09,10:00:00,120,115,20.06
1511,Movie build green,"Chapman, Ball and Patterson Cinemas",2026-08-30,16:00:00,250,232,12.62
1512,Inside government general,"Gonzalez, Santos and Gardner Cinemas",2026-08-16,16:00:00,250,238,17.34
1513,Every impact,"King, Taylor and Middleton Cinemas",2026-07-17,16:00:00,300,294,10.13
1514,Avoid loss,Harris-Wright Cinemas,2026-07-11,16:00:00,180,170,10.84
1515,Pretty performance woman,Smith-Ramirez Cinemas,2026-07-05,19:00:00,200,191,23.07
1516,Hotel,Smith Ltd Cinemas,2026-08-19,10:00:00,150,135,18.47
1517,Cultural mind,"Miranda, Wheeler and Avila Cinemas",2026-08-13,10:00:00,180,180,18.94
1518,Dark drive,"Newman, Carter and Brown Cinemas",2026-08-10,21:30:00,100,84,14.93
1519,Company policy law,Johnson and Sons Cinemas,2026-08-16,10:00:00,300,300,13.03
1520,Through unit,Griffin Ltd Cinemas,2026-09-01,21:30:00,200,184,14.9
1521,Student notice,Marshall Group Cinemas,2026-07-03,16:00:00,100,87,9.32
1522,Century he hair,Allen-Sanchez Cinemas,2026-07-21,19:00:00,80,73,23.66
1523,Energy guy,Cervantes PLC Cinemas,2026-07-09,13:00:00,200,187,8.23
1524,Land hotel along,"Meyers, Farrell and Miller Cinemas",2026-08-19,16:00:00,180,177,12.26
1525,Involve tax name,Patterson-Lawrence Cinemas,2026-08-25,19:00:00,120,98,18.59
1526,Some price how,Wang-Jackson Cinemas,2026-07-09,16:00:00,180,169,14.96
1527,School pass at,"Caldwell, Stevenson and Joseph Cinemas",2026-08-22,10:00:00,120,112,24.85
1528,Stop herself think,Grant-Diaz Cinemas,2026-09-01,21:30:00,300,284,22.28
1529,Stock,Carroll-Snyder Cinemas,2026-07-22,10:00:00,100,89,18.88
